Начало простоя,Конец простоя,Reason 3 (ID),Reason 3 (ENG),Описание,Длительность,Название детали
2021-11-30 15:11:16,2021-11-30 15:18:45,2010004.0,Breakdowns,замена прижимных клоколов 77 и 12 наполнитель,7,"Прижимные колокола - №77, 12"
2021-12-03 06:37:41,2021-12-03 06:44:44,2010004.0,Breakdowns,устранение недоливов на 44 наполнителе.,7,-
2021-12-03 08:43:47,2021-12-03 08:49:31,2010004.0,Breakdowns,"Устранение недолива, наполнитель №62",6,Наполнитель - №62
2021-12-04 21:12:22,2021-12-04 21:15:33,2010004.0,Breakdowns,67 замена нижнего дросселя,3,Нижний дроссель - №67
2021-12-04 21:32:49,2021-12-04 21:41:16,2010004.0,Breakdowns,67 замена колокола,8,Колокол - №67
2021-12-04 22:10:38,2021-12-04 22:13:15,2010004.0,Breakdowns,67 замена нижнего дросселя,3,Нижний дроссель - №67
2021-12-07 12:04:59,2021-12-07 12:08:16,2010004.0,Breakdowns,мех. недоливы на 44 наполнителе.замена дросселя СО2.,3,Дроссель CO2 - №44
2021-12-15 08:37:04,2021-12-15 08:44:06,2010004.0,Breakdowns,мех.устранение недолива на 29 наполнителе. замена колокола.,7,Колокол - №29
2021-12-20 21:26:15,2021-12-20 21:30:45,2010004.0,Breakdowns,"Замена сбросных дросселей №№ 12, 65",5,"Сбросные дроссели - №12, 65"
2021-12-20 22:47:58,2021-12-20 22:52:01,2010004.0,Breakdowns,Замена тормозной пластины №12,4,Тормозная пластина - №12
2021-12-20 23:00:12,2021-12-20 23:02:21,2010004.0,Breakdowns,Замена нагнетательного дросселя №12- стоял не модернизированный,2,Нагнетательный дроссель - №12
2021-12-26 11:10:51,2021-12-26 11:14:24,2010004.0,Breakdowns,№78. Недолив. Замена тормозной пластины.,4,Тормозная пластина - №78
2022-01-12 02:17:32,2022-01-12 02:22:11,2010004.0,Breakdowns,устранение недоливов на 70 наполнителе.,5,-
2022-01-12 13:01:20,2022-01-12 14:51:36,2010004.0,Breakdowns,Во время сипа произошла авария контроллера на мип станции.,110,-
2022-01-18 17:01:27,2022-01-18 17:07:20,2010004.0,Breakdowns,замена колокола 15 наполнитель,6,Колокол - №15
2022-02-03 02:53:23,2022-02-03 02:59:29,2010004.0,Breakdowns,Замена тормозной пластины и дросселя нагнетания на 48 наполнителе,6,Тормозная пластина и дроссель нагнетания - №48
2022-02-03 03:29:42,2022-02-03 03:33:10,2010004.0,Breakdowns,Замена толкателя дросселя. Наполнитель 55,3,Толкатель дросселя - №55
2022-02-03 13:52:36,2022-02-03 13:56:02,2010004.0,Breakdowns,Замена двух дросселей № 99,3,Дроссели - №99
2022-02-03 14:04:06,2022-02-03 14:07:36,2010004.0,Breakdowns,Замена тормозной пластины №99,4,Тормозная пластина - №99
2022-02-05 04:38:08,2022-02-05 04:40:53,2010004.0,Breakdowns,устранение недолива на 106 наполнителе.,3,-
2022-02-05 21:03:02,2022-02-05 21:08:10,2010004.0,Breakdowns,Замена двух дросселей и пластины №26,5,Дроссели и пластина - №26
2022-02-05 21:08:10,2022-02-05 21:13:41,2010004.0,Breakdowns,Замена двух дросселей и пластины №38,6,Дроссели и пластина - №38
2022-02-05 21:13:41,2022-02-05 21:19:03,2010004.0,Breakdowns,Замена двух дросселей и пластины №108,5,Дроссели и пластина - №108
2022-02-05 23:23:51,2022-02-05 23:27:41,2010004.0,Breakdowns,Замена двух дросселей №10,4,Дроссели - №10
2022-02-06 00:43:30,2022-02-06 00:47:01,2010004.0,Breakdowns,Замена двух дросселей №6,4,Дроссели - №6
2022-02-06 19:21:20,2022-02-06 19:26:51,2010004.0,Breakdowns,Замена дросселя нагрузки. 9 наполнитель.,6,Дроссель нагрузки - №9
2022-02-07 00:37:11,2022-02-07 00:40:19,2010004.0,Breakdowns,Замена тормозной пластины №102,3,Тормозная пластина - №102
2022-02-07 06:38:28,2022-02-07 06:44:14,2010004.0,Breakdowns,Замена двух дросселей № 73,6,Дроссели - №73
2022-02-07 09:34:51,2022-02-07 09:41:13,2010004.0,Breakdowns,Замена дросселей и тормоз. пластины на 72 наполнителе,6,Дроссели и тормозная пластина - №72
2022-02-07 09:41:13,2022-02-07 09:45:49,2010004.0,Breakdowns,Замена дросселей на 10 наполнителе,5,Дроссели - №10
2022-02-07 19:27:48,2022-02-07 19:32:07,2010004.0,Breakdowns,Замена дросселя на 98 наполнителе,4,Дроссель - №98
2022-02-11 02:10:21,2022-02-11 02:16:13,2010004.0,Breakdowns,МЕХ. Недолив. №45. Замена тормозной пластины.,6,Тормозная пластина - №45
2022-02-11 07:28:18,2022-02-11 07:31:00,2010004.0,Breakdowns,МЕХ. Недолив. пустая банка. 91,3,-
2022-02-13 23:03:49,2022-02-13 23:08:03,2010004.0,Breakdowns,замена дросселя 52 верх,4,Верхний дроссель - №52
2022-02-15 11:50:40,2022-02-15 11:55:30,2010004.0,Breakdowns,"Замена дросселей и тормозной пластины, наполнитель №29",5,Дроссели и тормозная пластина - №29
2022-02-18 20:27:48,2022-02-18 20:34:42,2010004.0,Breakdowns,"МЕХ, Пустая банка. 77/10. Замена можеты на прижимном стокане.",7,"Манжета на прижимном стакане - №77, 10"
2022-02-18 20:43:04,2022-02-18 20:45:51,2010004.0,Breakdowns,"МЕХ, Пустая банка. 77/10. Дросселя нагнетания..",3,"Дроссели нагнетания - №77, 10"
2022-02-22 21:25:11,2022-02-22 21:27:35,2010004.0,Breakdowns,Замена сбросного дросселя №10,2,Сбросной дроссель - №10
2022-02-22 22:05:04,2022-02-22 22:08:35,2010004.0,Breakdowns,Замена нагнетательного дросселя №10,4,Нагнетательный дроссель - №10
2022-02-22 22:13:35,2022-02-22 22:18:27,2010004.0,Breakdowns,Замена тормозной пластины №10,5,Тормозная пластина - №10
2022-02-25 00:13:59,2022-02-25 00:59:02,2010004.0,Breakdowns,Вышел из строя датчик на входной звезде (стали выходить  пустые банки )  Замена датчика,45,Датчик -
2022-02-26 10:03:34,2022-02-26 10:06:56,2010004.0,Breakdowns,замена дросселя нижний 42,3,Нижний дроссель - №42
2022-02-26 10:10:32,2022-02-26 10:13:04,2010004.0,Breakdowns,замена дросселя 42 верхний,3,Верхний дроссель - №42
2022-02-26 10:15:17,2022-02-26 10:20:13,2010004.0,Breakdowns,37 замена дроссел янижний,5,Нижний дроссель - №37
2022-02-26 10:22:57,2022-02-26 10:27:19,2010004.0,Breakdowns,37 замена дросселя верхний,4,Верхний дроссель - №37
2022-02-26 10:33:54,2022-02-26 10:39:48,2010004.0,Breakdowns,42 замена прижимного колокола,6,Прижимной колокол - №42
2022-02-26 14:46:24,2022-02-26 14:49:04,2010004.0,Breakdowns,замена дросселя 87 низ,3,Нижний дроссель - №87
2022-02-26 22:15:54,2022-02-26 22:23:11,2010004.0,Breakdowns,Замена дресселя нагрузки и тормозной пластины. Наполнитель № 34,7,Дроссель нагрузки и тормозная пластина - №34
2022-02-27 09:36:09,2022-02-27 09:39:08,2010004.0,Breakdowns,Замена обоих дросселей №22,3,Дроссели - №22
2022-02-27 09:57:59,2022-02-27 10:00:51,2010004.0,Breakdowns,Замена тормозной пластины №22,3,Тормозная пластина - №22
2022-02-27 10:36:45,2022-02-27 10:39:15,2010004.0,Breakdowns,Замена прижимного стакана №22,3,Прижимной стакан - №22
2022-03-02 12:05:21,2022-03-02 12:11:15,2010004.0,Breakdowns,Устранение недоливов наполнитель №44,6,-
2022-03-02 12:11:15,2022-03-02 12:17:12,2010004.0,Breakdowns,Устранение недоливов наполнитель №57,6,-
2022-03-04 08:46:34,2022-03-04 08:53:26,2010004.0,Breakdowns,МЕХ. устранение недоливов на 94 и 85 наполнителях.замена тормозных пластин.,7,"Тормозные пластины - №94, 85"
2022-03-07 12:06:30,2022-03-07 12:13:32,2010004.0,Breakdowns,Замена колпака №63,7,Колпак - №63
2022-03-07 12:18:28,2022-03-07 12:22:56,2010004.0,Breakdowns,Замена тормозной пластины №63,4,Тормозная пластина - №63
2022-03-07 12:24:35,2022-03-07 12:28:34,2010004.0,Breakdowns,Замена обоих дросселей №63,4,Дроссели - №63
2022-03-07 12:32:13,2022-03-07 12:34:20,2010004.0,Breakdowns,Замена нагнетательного дросселя №10,2,Нагнетательный дроссель - №10
2022-03-07 12:40:07,2022-03-07 12:43:03,2010004.0,Breakdowns,Замена сбросного дросселя №10,3,Сбросной дроссель - №10
2022-03-07 15:32:15,2022-03-07 15:34:59,2010004.0,Breakdowns,Замена тормозной пластины №10,3,Тормозная пластина - №10
2022-03-07 16:12:11,2022-03-07 16:14:57,2010004.0,Breakdowns,Замена прижимного колпака №10,3,Прижимной колпак - №10
2022-03-07 18:14:30,2022-03-07 18:17:32,2010004.0,Breakdowns,Замена обоих дросселей №44,3,Дроссели - №44
2022-03-07 18:20:02,2022-03-07 18:23:31,2010004.0,Breakdowns,Замена прижимного колпака №44,3,Прижимной колпак - №44
2022-03-07 18:31:01,2022-03-07 18:34:58,2010004.0,Breakdowns,Замена тормозной пластины №44,4,Тормозная пластина - №44
2022-03-08 06:15:01,2022-03-08 06:19:15,2010004.0,Breakdowns,Мех. устранение недоливов на 16 и 58 наполнителях.,4,-
2022-03-09 04:45:17,2022-03-09 04:49:07,2010004.0,Breakdowns,мех.недоливы на 66 наполнителе.замена тормозной пластины.,4,Тормозная пластина - №66
2022-03-11 11:15:08,2022-03-11 11:24:06,2010004.0,Breakdowns,недолив. 63/16. Замена тормозной пластины.,9,"Тормозная пластина - №63, 16"
2022-03-13 14:44:32,2022-03-13 14:50:05,2010004.0,Breakdowns,мех. недоливы на 10 наполнителе.замена тормозной пластины.,6,Тормозная пластина - №10
2022-03-14 12:12:22,2022-03-14 12:19:28,2010004.0,Breakdowns,Замена тормозной пластины №47,7,Тормозная пластина - №47
2022-03-14 12:21:37,2022-03-14 12:25:15,2010004.0,Breakdowns,Замена сбросного клапана №47,4,Сбросной клапан - №47
2022-03-14 12:30:07,2022-03-14 12:35:23,2010004.0,Breakdowns,Замена прижимного колпака №47,5,Прижимной колпак - №47
2022-03-14 12:41:54,2022-03-14 12:44:02,2010004.0,Breakdowns,Замена нагнетательного дросселя №47,2,Нагнетательный дроссель - №47
2022-03-14 12:44:11,2022-03-14 12:49:59,2010004.0,Breakdowns,Замена наполнителя №47,6,Наполнитель - №47
2022-03-14 15:44:54,2022-03-14 15:54:49,2010004.0,Breakdowns,Замена наполнителя № 86,10,Наполнитель - №86
2022-03-15 08:43:18,2022-03-15 08:46:20,2010004.0,Breakdowns,Замена сбросного дросселя №10,3,Сбросной дроссель - №10
2022-03-15 08:46:48,2022-03-15 08:49:00,2010004.0,Breakdowns,Замена нагнетательного дросселя №10,2,Нагнетательный дроссель - №10
2022-03-15 08:53:42,2022-03-15 08:55:53,2010004.0,Breakdowns,Замена сбросного дросселя №6,2,Сбросной дроссель - №6
2022-03-15 09:04:10,2022-03-15 09:06:40,2010004.0,Breakdowns,Замена нагнетательного дросселя №6,3,Нагнетательный дроссель - №6
2022-03-15 10:40:52,2022-03-15 10:43:26,2010004.0,Breakdowns,Замена сбросного дросселя №108,3,Сбросной дроссель - №108
2022-03-15 11:25:52,2022-03-15 11:29:24,2010004.0,Breakdowns,Замена нагнетательного дросселя №108,4,Нагнетательный дроссель - №108
2022-03-15 12:32:14,2022-03-15 12:37:04,2010004.0,Breakdowns,Замена прижимного колпака №108,5,Прижимной колпак - №108
2022-03-15 19:18:58,2022-03-15 19:25:34,2010004.0,Breakdowns,Замена обоих дросселей №100,7,Дроссели - №100
2022-03-15 19:25:34,2022-03-15 19:34:51,2010004.0,Breakdowns,Замена наполнителя №100,9,Наполнитель - №100
2022-03-15 19:34:51,2022-03-15 19:44:49,2010004.0,Breakdowns,Замена наполнителя №108,10,Наполнитель - №108
2022-03-18 02:12:27,2022-03-18 02:15:34,2010004.0,Breakdowns,Замена обоих дросселей №99,3,Дроссели - №99
2022-03-19 00:55:58,2022-03-19 00:58:06,2010004.0,Breakdowns,Замена дросиля на 99 напол.,2,Дроссель - №99
2022-03-20 16:28:29,2022-03-20 16:34:13,2010004.0,Breakdowns,мех.устранение недоливов на 52 наполнителе.замена тормозной пластины.,6,Тормозная пластина - №52
2022-03-24 11:05:53,2022-03-24 11:10:42,2010004.0,Breakdowns,Замена тормозной пластины 17 наполнитнль + верхний дроссель,5,Тормозная пластина и верхний дроссель - №17
2022-03-25 14:40:00,2022-03-25 14:43:18,2010004.0,Breakdowns,КИП сбой программы розлива,3,-
2022-03-25 14:48:48,2022-03-25 14:54:32,2010004.0,Breakdowns,КИП сбой программы розлива,6,-
2022-03-25 14:59:15,2022-03-25 15:10:18,2010004.0,Breakdowns,КИП сбой программы розлива,11,-
2022-03-25 15:29:35,2022-03-25 15:38:11,2010004.0,Breakdowns,КИП сбой программы розлива,9,-
2022-04-12 04:38:44,2022-04-12 04:41:54,2010004.0,Breakdowns,замена дросселя верхний,3,Дроссель верхний -
2022-04-12 05:20:15,2022-04-12 05:25:48,2010004.0,Breakdowns,замена тормозной пластины 31,6,Тормозная пластина - №31
2022-04-15 18:58:52,2022-04-15 19:01:12,2010004.0,Breakdowns,замена дроссель нижний 99,2,Дроссель нижний - №99
2022-04-15 19:10:17,2022-04-15 19:15:34,2010004.0,Breakdowns,земена тромозной пластины 99,5,Тормозная пластина - №99
2022-04-15 19:15:34,2022-04-15 19:20:57,2010004.0,Breakdowns,замена тормозной пластины 39,5,Тормозная пластина - №39
2022-04-15 23:30:49,2022-04-15 23:38:45,2010004.0,Breakdowns,"Замена тормозной пластины, Ферродо, дросселей. Наполнитель № 31",8,"Тормозная пластина, ферродо, дроссели - №31"
2022-04-15 23:42:02,2022-04-15 23:49:46,2010004.0,Breakdowns,"замена тормозной пластины, Ферродо, дросселей наполнитель № 58",8,"Тормозная пластина, ферродо, дроссели - №58"
2022-04-16 03:03:19,2022-04-16 03:06:01,2010004.0,Breakdowns,"замена дросселей, наполнитель 99",3,Дроссели - №99
2022-04-16 22:42:36,2022-04-16 22:45:27,2010004.0,Breakdowns,мех.недолив на 97 наполнителе.замена колокола.,3,Колокол - №97
2022-04-17 01:17:56,2022-04-17 01:24:49,2010004.0,Breakdowns,устранение недолива на 40 наполнителе.,7,-
2022-05-02 16:16:42,2022-05-02 16:24:06,2010004.0,Breakdowns,Замена тормозной пластины и сбросного дросселя №30,7,Тормозная пластина и сбросной дроссель - №30
2022-05-05 14:16:47,2022-05-05 14:22:03,2010004.0,Breakdowns,Вибрация на шнеке. Замена заднего подшипника.,5,Задний подшипник -
2022-05-13 23:20:39,2022-05-13 23:25:32,2010004.0,Breakdowns,87 наполнитель замена дросселя верх,5,Верхний дроссель - №87
2022-05-14 16:49:05,2022-05-14 18:11:22,2010004.0,Breakdowns,"КИП, Ошибка- Неполадка контактора главного привода.",82,-
2022-05-15 04:34:00,2022-05-15 04:39:03,2010004.0,Breakdowns,Замена дросселя и тормозной пластины №46,5,Дроссель и тормозная пластина - №46
2022-05-27 13:06:24,2022-05-27 13:14:29,2010004.0,Breakdowns,Борьба с недоливом №99 наполнитель замена дросселей и  пластины тормозной,8,Дроссели и тормозная пластина - №99
2022-06-07 12:48:05,2022-06-07 12:52:17,2010004.0,Breakdowns,Замена дросселя и тормоз. пластины. Наполнитель №21,4,Дроссель и тормозная пластина - №21
2022-06-22 01:54:12,2022-06-22 01:59:23,2010004.0,Breakdowns,Замена Тормозной пластины и сбросного дросселя №97,5,Тормозная пластина и сбросной дроссель - №97
2022-07-04 04:17:00,2022-07-04 05:38:57,2010004.0,Breakdowns,МЕХ. Сброс углекислоты с блока розлива. Не подается пива в блок розлива.,82,-
2022-07-08 09:34:10,2022-07-08 09:36:35,2010004.0,Breakdowns,МЕХ. Устранение недоливов. 14/82/105. Замена сбросного дросселя.,2,"Сбросной дроссель - №14, 82, 105"
2022-07-15 22:09:09,2022-07-15 22:14:43,2010004.0,Breakdowns,замена колокола 101,6,Колокол - №101
2022-07-17 17:12:33,2022-07-17 17:14:43,2010004.0,Breakdowns,Мех.Недолив. 21 наполнитель.Замена дросселя нагнетания.,2,Дроссель нагнетания - №21
2022-08-01 21:53:56,2022-08-01 21:57:40,2010004.0,Breakdowns,Замена тормозной пластины №31,4,Тормозная пластина - №31
2022-08-14 05:15:13,2022-08-14 05:18:45,2010004.0,Breakdowns,МЕХ. ?1 наполнитель. Замена тормозной пластины.,4,Тормозная пластина - №1
2022-08-14 06:27:46,2022-08-14 06:31:28,2010004.0,Breakdowns,МЕХ. 89 наполнитель. Замена тормозной пластины.,4,Тормозная пластина - №89
2022-08-20 23:26:46,2022-08-20 23:29:01,2010004.0,Breakdowns,МЕХ. Впенивание продукта на выходе. Замена сбросного дросселя. 32 наполнитель.,2,Сбросной дроссель - №32
2022-08-20 23:32:47,2022-08-20 23:38:33,2010004.0,Breakdowns,Недолив. 32 наполнитель. Замена тормозной пластины.,6,Тормозная пластина - №32
2022-08-20 23:42:23,2022-08-20 23:46:54,2010004.0,Breakdowns,Недолив. 24/108 наполнитель. Замена тормозной пластины.,5,"Тормозная пластина - №24, 108"
2022-08-26 04:14:17,2022-08-26 04:22:31,2010004.0,Breakdowns,"Замена двух сбросных дросселей и двух тормозных пластин №№ 26, 108",8,"Сбросные дроссели и тормозные пластины - №26, 108"
2022-08-30 13:25:29,2022-08-30 13:29:20,2010004.0,Breakdowns,Замена тормозной пластины и сбросного дросселя №54,4,Тормозная пластина и сбросной дроссель - №54
2022-09-04 16:08:36,2022-09-04 17:07:06,2010004.0,Breakdowns,Замена двигателя на регулировку розлива по высоте (внутреннее кольцо) КИП,59,Двигатель -
2022-09-13 17:00:58,2022-09-13 17:32:31,2010004.0,Breakdowns,Короткое замыкание 24 вольта из-за датчика В569 (КИП),32,-
2022-09-27 03:19:05,2022-09-27 03:56:07,2010004.0,Breakdowns,заклинило и порвало цепь на выходе из закатки,37,Цепь -
2022-09-27 13:51:54,2022-09-27 13:54:40,2010004.0,Breakdowns,Наполнитель 65 замена тормозной пластины,3,Тормозная пластина - №65
2022-09-29 07:02:26,2022-09-29 07:07:28,2010004.0,Breakdowns,МЕХ. Замена тормозной пластины. 48/76,5,"Тормозная пластина - №48, 76"
2022-09-29 07:09:48,2022-09-29 07:12:54,2010004.0,Breakdowns,МЕХ. Замена тормозной пластины. 24,3,Тормозная пластина - №24
2022-09-30 07:31:06,2022-09-30 07:35:30,2010004.0,Breakdowns,Замена тормоз. пластина и дросселей наполнитель №76,4,Тормозная пластина и дроссели - №76
2022-10-02 10:00:27,2022-10-02 10:03:12,2010004.0,Breakdowns,МЕХ.Недолив 51. Замена тормозной пластины.,3,Тормозная пластина - №51
2022-10-02 13:11:06,2022-10-02 13:20:04,2010004.0,Breakdowns,"КИП, Замена входного датчика.",9,Входной датчик -
2022-10-02 13:30:49,2022-10-02 13:33:44,2010004.0,Breakdowns,МЕХ.Недолив 105. Замена тормозной пластины.,3,Тормозная пластина - №105
2022-10-02 17:40:46,2022-10-02 17:45:12,2010004.0,Breakdowns,МЕХ. Замена тормозной пластины. 1/37 наполнители.,4,"Тормозная пластина - №1, 37"
2022-10-04 14:57:48,2022-10-04 15:04:48,2010004.0,Breakdowns,Замена тормозн. пластины и дросселей наполнитель №53,7,Тормозная пластина и дроссели - №53
2022-10-04 15:58:55,2022-10-04 16:04:04,2010004.0,Breakdowns,Замена тормозной пластин. и дросселей наполнитель №20,5,Тормозная пластина и дроссели - №20
2022-10-04 19:29:08,2022-10-04 19:38:24,2010004.0,Breakdowns,Замена тормоз. пластины. дросселей. стакана. Наполнитель №102,9,"Тормозная пластина, дроссели и стакан - №102"
2022-10-05 05:13:26,2022-10-05 05:17:16,2010004.0,Breakdowns,замена дросселя 7 верхний,4,Верхний дроссель - №7
2022-10-08 17:26:02,2022-10-08 17:29:21,2010004.0,Breakdowns,замена дросселя 102 нижний,3,Нижний дроссель - №102
2022-10-12 03:44:29,2022-10-12 03:46:57,2010004.0,Breakdowns,37 замена дросселя нижний,2,Нижний дроссель - №37
2022-10-17 17:26:09,2022-10-17 17:31:57,2010004.0,Breakdowns,замена пневмопилота,6,Пневмопилот -
2022-10-17 17:42:52,2022-10-17 17:48:24,2010004.0,Breakdowns,замена пневмопилота,6,Пневмопилот -
2022-10-20 09:28:38,2022-10-20 09:38:23,2010004.0,Breakdowns,"Устранение недолива наполнитель №4, Замена дросселей, торм. пластины, ферродо.",10,"Дроссели, тормозная пластина и ферродо - №4"
2022-10-20 21:53:27,2022-10-20 21:59:30,2010004.0,Breakdowns,замена верхнего и нижнего дросселя 34,6,Верхний и нижний дроссель - №34
2022-10-20 22:22:58,2022-10-20 22:27:37,2010004.0,Breakdowns,замена верхнего и нижнего дросселя 77 наполнитель,5,Верхний и нижний дроссель - №77
2022-10-21 00:32:14,2022-10-21 00:36:48,2010004.0,Breakdowns,77 замена колокола,5,Колокол - №77
2022-10-21 01:22:08,2022-10-21 01:25:30,2010004.0,Breakdowns,79 замена нижнего дросселя,3,Нижний дроссель - №79
2022-10-21 05:11:46,2022-10-21 05:16:11,2010004.0,Breakdowns,34 замена колокала,4,Колокол - №34
2022-10-21 05:25:04,2022-10-21 05:29:32,2010004.0,Breakdowns,замена трмозной пластины34,4,Тормозная пластина - №34
2022-10-21 11:33:47,2022-10-21 11:41:53,2010004.0,Breakdowns,Наполнитель №54. Замена дросселей и тормоз. пластины.,8,Дроссели и тормозная пластина - №54
2022-10-25 08:34:25,2022-10-25 08:43:48,2010004.0,Breakdowns,замена наполнитель 35,9,Наполнитель - №35
2022-11-02 14:13:37,2022-11-02 14:23:01,2010004.0,Breakdowns,Замена тормозной пластины и прижимного стакана №37,9,Тормозная пластина и прижимной стакан - №37
2022-11-28 23:09:44,2022-11-28 23:12:57,2010004.0,Breakdowns,Замена двух дросселей №18,3,Дроссели - №18
2022-11-29 03:32:46,2022-11-29 03:36:43,2010004.0,Breakdowns,Замена тормозной пластины №18,4,Тормозная пластина - №18
2022-11-29 03:43:17,2022-11-29 03:52:49,2010004.0,Breakdowns,Замена наполнителя №18,10,Наполнитель - №18
2022-11-29 04:24:06,2022-11-29 04:26:41,2010004.0,Breakdowns,Замена тормозной пластины №72,3,Тормозная пластина - №72
2022-11-29 04:37:17,2022-11-29 04:41:01,2010004.0,Breakdowns,Замена двух дросселей №72,4,Дроссели - №72
2022-11-29 04:45:13,2022-11-29 04:54:57,2010004.0,Breakdowns,Замена наполнителя №72,10,Наполнитель - №72
2022-11-29 12:12:34,2022-11-29 12:20:38,2010004.0,Breakdowns,"Устранение недолива, 26 наполнитель",8,-
2022-11-29 23:10:02,2022-11-29 23:13:14,2010004.0,Breakdowns,Замена двух дросселей №10,3,Дроссели - №10
2022-11-30 02:54:09,2022-11-30 02:57:06,2010004.0,Breakdowns,Замена двух дросселей №55,3,Дроссели - №55
2022-12-02 20:04:04,2022-12-02 20:10:40,2010004.0,Breakdowns,"89 наполнитель, устранение недолива.",7,-
2022-12-07 00:52:08,2022-12-07 00:55:09,2010004.0,Breakdowns,80 замена дросселя\,3,Дроссель - №80
2022-12-07 01:38:34,2022-12-07 01:41:11,2010004.0,Breakdowns,80 замена дросселя верхний,3,Верхний дроссель - №80
2022-12-07 02:06:24,2022-12-07 02:09:42,2010004.0,Breakdowns,80 наполнитель замена тормозной пластины,3,Тормозная пластина - №80
2023-01-06 08:17:50,2023-01-06 08:24:40,2010004.0,Breakdowns,Недолив. 95 наполнитель.,7,-
2023-01-07 23:19:37,2023-01-07 23:24:51,2010004.0,Breakdowns,Замена двух дросселей № 14,5,Дроссели - №14
2023-01-08 06:16:38,2023-01-08 06:20:17,2010004.0,Breakdowns,Замена двух дросселей №2,4,Дроссели - №2
2023-01-08 11:16:51,2023-01-08 11:19:18,2010004.0,Breakdowns,"Замена дросселя, наполнитель №82",2,Дроссель - №82
2023-01-11 22:10:01,2023-01-11 22:13:06,2010004.0,Breakdowns,Замена тормоз. пластины и дросселя. Наполнитель № 81,3,Тормозная пластина и дроссель - №81
2023-01-25 08:43:11,2023-01-25 08:45:35,2010004.0,Breakdowns,"Замена тормозной Пластина , Наполнитель №31",2,Тормозная пластина - №31
2023-01-25 08:45:51,2023-01-25 08:48:37,2010004.0,Breakdowns,"Замена дросселей, наполнитель №31",3,Дроссели - №31
2023-01-31 20:02:15,2023-01-31 20:05:39,2010004.0,Breakdowns,Замена двух дросселей №31,3,Дроссели - №31
2023-02-01 00:33:18,2023-02-01 00:35:28,2010004.0,Breakdowns,Замена нагнетательного дросселя,2,Нагнетательный дроссель -
2023-02-01 02:55:27,2023-02-01 02:59:23,2010004.0,Breakdowns,Замена сбросного дросселя №72,4,Сбросной дроссель - №72
2023-02-01 03:02:37,2023-02-01 03:07:05,2010004.0,Breakdowns,Замена нагнетательного дросселя №72,4,Нагнетательный дроссель - №72
2023-02-01 20:03:22,2023-02-01 20:12:28,2010004.0,Breakdowns,pfvtyf yfgjkybntkz 96,9,-
2023-02-02 02:12:17,2023-02-02 02:22:13,2010004.0,Breakdowns,замена наполнителя 31,10,Наполнитель - №31
2023-02-02 02:22:13,2023-02-02 02:31:58,2010004.0,Breakdowns,замена наполнителя 14,10,Наполнитель - №14
2023-02-02 05:36:44,2023-02-02 05:41:25,2010004.0,Breakdowns,замена дросселей 81 наполнитель,5,Дроссели - №81
2023-02-05 08:49:36,2023-02-05 08:52:50,2010004.0,Breakdowns,Замена двух дросселей №22,3,Дроссели - №22
2023-02-22 16:26:51,2023-02-22 16:31:16,2010004.0,Breakdowns,41 наполнитель замена двухдросселей,4,Дроссели - №41
2023-02-22 16:57:44,2023-02-22 17:03:44,2010004.0,Breakdowns,41 наполнитель замена колокола,6,Колокол - №41
2023-02-22 17:03:44,2023-02-22 17:07:39,2010004.0,Breakdowns,41 наполнитель замена тормозной пластины,4,Тормозная пластина - №41
2023-02-22 17:48:55,2023-02-22 17:57:59,2010004.0,Breakdowns,замена наполнителя 41,9,Наполнитель - №41
2023-02-22 17:57:59,2023-02-22 18:07:50,2010004.0,Breakdowns,замена наполнителя 20,10,Наполнитель - №20
2023-02-22 21:51:07,2023-02-22 21:55:04,2010004.0,Breakdowns,замена пластины на 50 наполнителе.,4,Пластина - №50
2023-02-25 00:34:31,2023-02-25 00:38:51,2010004.0,Breakdowns,замена дросселя 41,4,Дроссель - №41
2023-02-25 00:43:12,2023-02-25 00:48:13,2010004.0,Breakdowns,змена прижимного колокола 41,5,Прижимной колокол - №41
2023-02-25 01:11:30,2023-02-25 01:21:05,2010004.0,Breakdowns,замена наполнителя,10,Наполнитель -
2023-03-09 13:58:25,2023-03-09 14:02:35,2010004.0,Breakdowns,Замена нагнетательного дросселя №76,4,Нагнетательный дроссель - №76
2023-03-09 19:14:46,2023-03-09 19:18:33,2010004.0,Breakdowns,Замена тормозной пластины №10,4,Тормозная пластина - №10
2023-03-10 06:50:44,2023-03-10 06:55:15,2010004.0,Breakdowns,"Замена дросселей, тормозной пластины. Наполнитель №71",5,Дроссели и тормозная пластина - №71
2023-03-17 10:14:35,2023-03-17 10:19:50,2010004.0,Breakdowns,45 замена тормозной пластины,5,Тормозная пластина - №45
2023-03-17 11:34:43,2023-03-17 11:39:43,2010004.0,Breakdowns,100 й замена дросселей,5,Дроссели - №100
2023-03-18 16:58:27,2023-03-18 17:02:24,2010004.0,Breakdowns,замена тормозной пластины наполнитель 1,4,Тормозная пластина - №1
2023-03-18 18:29:12,2023-03-18 18:33:59,2010004.0,Breakdowns,58 замена тормозной пластины,5,Тормозная пластина - №58
2023-04-14 20:10:50,2023-04-14 20:14:13,2010004.0,Breakdowns,наполнитель 77 замена двухдпросселей,3,Дроссели - №77
2023-04-26 03:46:52,2023-04-26 03:50:26,2010004.0,Breakdowns,Замена тормозной пластины на 39 нап.,4,Тормозная пластина - №39
